Generating SQLite file results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.sqlite from results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.nsys-rep
Processing [results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.sqlite] with [/opt/nvidia/nsight-systems/2024.5.4/host-linux-armv8/reports/nvtx_sum.py]... 

 ** NVTX Range Summary (nvtx_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)       Med (ns)      Min (ns)     Max (ns)    StdDev (ns)   Style                   Range                
 --------  ---------------  ---------  -------------  -------------  -----------  -----------  -----------  -------  -------------------------------------
     65.7      972,905,568          1  972,905,568.0  972,905,568.0  972,905,568  972,905,568          0.0  PushPop  :darcy_base_r281_ts_fp32_warmup      
     18.2      269,307,008          1  269,307,008.0  269,307,008.0  269,307,008  269,307,008          0.0  PushPop  :darcy_base_r281_ts_fp32_timed_region
     11.7      173,170,208          1  173,170,208.0  173,170,208.0  173,170,208  173,170,208          0.0  PushPop  :load_torchscript_model              
      4.2       62,327,328          8    7,790,916.0    7,751,312.0    7,585,536    8,093,600    202,690.6  PushPop  :forward                             
      0.1        2,024,864          1    2,024,864.0    2,024,864.0    2,024,864    2,024,864          0.0  PushPop  :load_input_bank                     

Processing [results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.sqlite] with [/opt/nvidia/nsight-systems/2024.5.4/host-linux-armv8/reports/osrt_sum.py]... 

 ** OS Runtime Summary (osrt_sum):

 Time (%)  Total Time (ns)  Num Calls    Avg (ns)     Med (ns)    Min (ns)    Max (ns)    StdDev (ns)           Name         
      1.1        3,634,176         11    330,379.6    329,696.0    327,840    333,376      1,932.4  ampere_sgemm_64x64_tn                                                                               
      0.5        1,613,568         11    146,688.0    141,408.0    139,904    191,584     15,152.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::…
      0.4        1,275,392          3    425,130.7    426,240.0    419,808    429,344      4,863.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::deta…
      0.1          429,312         11     39,028.4     38,560.0     37,824     44,096      1,783.3  void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>,…
      0.0          133,344         10     13,334.4     12,368.0     12,224     18,496      1,998.5  fused_unsqueeze_sub_add_div                                                                         
      0.0          103,552         10     10,355.2      9,664.0      9,568     16,320      2,101.2  fused_add_mul_add                                                                                   
      0.0           56,128         22      2,551.3      2,304.0      2,144      3,680        505.1  void <unnamed>::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(const c10::Scalar …
      0.0           13,344          1     13,344.0     13,344.0     13,344     13,344          0.0  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0           12,928          1     12,928.0     12,928.0     12,928     12,928          0.0  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0            7,104          2      3,552.0      3,552.0      3,488      3,616         90.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at…

Processing [results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.sqlite] with [/opt/nvidia/nsight-systems/2024.5.4/host-linux-armv8/reports/cuda_gpu_mem_time_sum.py]... 

 ** CUDA GPU MemOps Summary (by Time) (cuda_gpu_mem_time_sum):

 Time (%)  Total Time (ns)  Count  Avg (ns)   Med (ns)   Min (ns)  Max (ns)   StdDev (ns)            Operation           
 --------  ---------------  -----  ---------  ---------  --------  ---------  -----------  ------------------------------
     81.2       14,859,680     44  337,720.0  336,080.0   333,376    384,576      7,910.5  [CUDA memcpy Device-to-Device]
     18.7        3,428,128     43   79,723.9      480.0       416  1,233,408    208,685.3  [CUDA memcpy Host-to-Device]  
      0.0            2,880      2    1,440.0    1,440.0       480      2,400      1,357.6  [CUDA memset]                 

Processing [results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.sqlite] with [/opt/nvidia/nsight-systems/2024.5.4/host-linux-armv8/reports/cuda_gpu_mem_size_sum.py]... 

 ** CUDA GPU MemOps Summary (by Size) (cuda_gpu_mem_size_sum):

 Total (MB)  Count  Avg (MB)  Med (MB)  Min (MB)  Max (MB)  StdDev (MB)            Operation           
 ----------  -----  --------  --------  --------  --------  -----------  ------------------------------
    596.147     44    13.549    13.549    13.549    13.549        0.000  [CUDA memcpy Device-to-Device]
     33.372     43     0.776     0.000     0.000     6.799        1.591  [CUDA memcpy Host-to-Device]  
      0.002      2     0.001     0.001     0.000     0.002        0.001  [CUDA memset]                 

